,Tweets
1099,"b'I\xe2\x80\x99m always so sure where I parked, but mostly I have to #LookForAnHour. A #GalaxySmartTag would save so much time. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts&amp;Cs apply.'"
1100,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1101,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1102,"b'Have a lot on my mind so I chose #MemorizeMySpot. With the #GalaxySmartTag, I have 1 less thing to worry about. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag and Buds pro! Ts&amp;Cs apply.'"
1103,"b'THAT feeling when you\xe2\x80\x99re late &amp; you can\xe2\x80\x99t find your keys, that\xe2\x80\x99s why I chose #GalaxyTagMyKeys. #SmartTagYoureIt tell @SamsungMobileSA what you would tag 1st &amp; you\xe2\x80\x99re entered into the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts &amp; Cs apply.'"
1104,"b'RT @SamsungIndia: It\xe2\x80\x99s easy to record now, &amp; snap later with the new #GalaxyS21 Ultra 5G &amp; its 8K Video Snap feature! Screenshot the first-\xe2\x80\xa6'"
1105,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1106,b'RT @SamsungMobileSA: Wanna win the EPIC #GalaxyS21?\n\nComment on @TrueLoveMag post below with your fave #GalaxyS21 feature &amp; just like that\xe2\x80\xa6'
1107,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1108,"b'Have a lot on my mind so I chose #MemorizeMySpot. With the #GalaxySmartTag, I have 1 less thing to worry about. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag and Buds pro! Ts&amp;Cs apply.'"
1109,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1110,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1111,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1112,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1113,b'RT @SamsungMobileSA: Not \xf0\x9d\x98\x86\xf0\x9d\x97\xbc\xf0\x9d\x98\x82 that can\xe2\x80\x99t find your car in the parking \xf0\x9f\x98\x8b With the #GalaxySmartTag you\xe2\x80\x99ll find it so quickly &amp; setting it up i\xe2\x80\xa6'
1114,"b'Can\xe2\x80\x99t find my car in parking lot = #UtterPanic! With the #GalaxySmartTag, I could tag my car &amp; find it calmly. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts&amp;Cs apply'"
1115,"b'RT @SamsungMobile: Can your phone capture all the amazing photos, videos, close-ups and angles with a single click? If not, it\xe2\x80\x99s time to up\xe2\x80\xa6'"
1116,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1117,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1118,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1119,"b'RT @SamsungMobileSA: @emily_teffoME You\xe2\x80\x99ve been entered into the draw to WIN a #GalaxyS21, Smart Tag and Buds pro!  Ts &amp; Cs apply.\n\n The wi\xe2\x80\xa6'"
1120,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1121,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1122,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1123,b'Galaxy S21 also offers a \xe2\x80\x98zoom lock\xe2\x80\x99 feature that steadies zoomed-in images and reduces camera shake. #GalaxyS21 #SamsungUnpacked #SamsungGalaxyS21'
1124,b'Samsung Galaxy S21 FE (Fan Edition) 2021 unboxing look and features\n\nhttps://t.co/kOFcXRNIBw\n\n#Samsung #GalaxyS21 #GalaxyS21FE #GalaxyS21FanEdition #Unboxing #Features #FanEdition #FE'
1125,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1126,"b'Can\xe2\x80\x99t find my car in parking lot = #UtterPanic! With the #GalaxySmartTag, I could tag my car &amp; find it calmly. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts&amp;Cs apply'"
1127,"b'I\xe2\x80\x99m a dreamer, my head\xe2\x80\x99s in the clouds, I think I might need to #GalaxyTagMyself when my daydreams run away with me \xef\x81\x8a. #SmartTagYoureIt, tell @SamsungMobileSA what you\xe2\x80\x99d tag 1st, enter into the draw to WIN a #GalaxyS21, Smart Tag and Buds pro! Ts&amp;Cs apply'"
1128,"b'Have a lot on my mind so I chose #MemorizeMySpot. With the #GalaxySmartTag, I have 1 less thing to worry about. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag and Buds pro! Ts&amp;Cs apply.'"
1129,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1130,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1131,b'@SamsungMobileSA @TrueLoveMag #GalaxyS21 @TrueLoveMag @SamsungMobileSA Hi definitely the front camera beautiful pics always \xf0\x9f\x93\xb8\xf0\x9f\x8e\xa5\xf0\x9f\x92\x96\xf0\x9f\xa4\x9e\xf0\x9f\x91\x8c\xe2\x9d\xa4\xef\xb8\x8f'
1132,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1133,"b'Galaxy S21 comes with a lot of neat new features too, like 8K video recording\xe2\x80\x94which now lets users take high resolution stills from footage\xe2\x80\x94improved night mode with better noise reduction. #GalaxyS21 #SamsungUnpacked #samsunggalaxys21ultra'"
1134,b'Samsung Galaxy S21 FE (Fan Edition) 2021 unboxing look and features\n\nhttps://t.co/HmlwXgNobq\n\n#Samsung #GalaxyS21 #GalaxyS21FE #GalaxyS21FanEdition #Unboxing #Features #FanEdition #FE'
1135,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1136,b'RT @SamsungMobileSA: Wanna win the EPIC #GalaxyS21?\n\nComment on @TrueLoveMag post below with your fave #GalaxyS21 feature &amp; just like that\xe2\x80\xa6'
1137,b'RT @TrueLoveMag: Want to win a #GalaxyS21 Series 5G with @SamsungMobileSA ? Simply tell us what\xe2\x80\x99s your favourite feature. Click here to ent\xe2\x80\xa6'
1138,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1139,b'RT @SamsungMobile: It\xe2\x80\x99s all in the details. Literally. Upgrade to epic details with a 108MP camera of the new #GalaxyS21 Ultra that capture\xe2\x80\xa6'
1140,"b'There are\xc2\xa0four\xc2\xa0camera sensors on the back of S21 Ultra, including a 12MP ultra wide, 108MP wide, 10MP periscope telephoto with 10x optical zoom and a 10MP telephoto with 3x optical zoom. #GalaxyS21 #SamsungUnpacked #samsunggalaxys21ultra'"
1141,b'RT @TechnicalGuruji: LIKE and RT..#GalaxyS21 #TGFamily...\nLove you Guys... https://t.co/6gvp9PHGKS'
1142,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1143,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1144,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1145,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1146,b'RT @SamsungMobileSA: Wanna win the EPIC #GalaxyS21?\n\nComment on @TrueLoveMag post below with your fave #GalaxyS21 feature &amp; just like that\xe2\x80\xa6'
1147,b'There are fresh upgrades in Samsung Galaxt S21 Ulta that feel appropriate for the \xe2\x80\x9cultra\xe2\x80\x9d moniker. #GalaxyS21 #SamsungUnpacked #samsunggalaxys21ultra'
1148,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1149,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1150,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1151,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1152,b'RT @TrueLoveMag: Want to win a #GalaxyS21 Series 5G with @SamsungMobileSA ? Simply tell us what\xe2\x80\x99s your favourite feature. Click here to ent\xe2\x80\xa6'
1153,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1154,b'@TrueLoveMag @SamsungMobileSA My favorite features are a 30x zoom camera I will capture every moments pictures &amp;  videos from a distance I mean who needs a photographer when you have a #GalaxyS21 A smartphone that allows you to capture from all angles @SamsungMobileSA \n#S21SpaceZoom https://t.co/1fz74O9qVj'
1155,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1156,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1157,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1158,"b""@SamsungIndia Here's is my perfect screenshot Dear @SamsungIndia Team \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x97\xf0\x9f\x98\x8d\n \n#GalaxyS21 @NGTIndia #8KVideoSnap #ContestAlert #UncoverTheEpic #Samsung \n\nWish to win \xf0\x9f\x91\x8d\xf0\x9f\x8e\x89\xf0\x9f\x8d\x80 https://t.co/HAFjpYP1wG"""
1159,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1160,b'RT @TechnicalGuruji: 21 #GalaxyS21\xe2\x80\x8b Smartphones For You - Epic Experience!!!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nhttps://t.co/sqXI71JtkQ via @YouTubeIndia @SamsungIndia htt\xe2\x80\xa6'
1161,b'RT @TechnicalGuruji: Hello #TGFamily...\n21 #GalaxyS21 Smartphones for you\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n- LIKE\n- RT with #GalaxyS21 \n- Follow @TechnicalGuruji \n- Ruko\xe2\x80\xa6'
1162,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1163,b'RT @TechnicalGuruji: LIKE and RT..#GalaxyS21 #TGFamily...\nLove you Guys... https://t.co/6gvp9PHGKS'
1164,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1165,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1166,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1167,b'RT @TrueLoveMag: Want to win a #GalaxyS21 Series 5G with @SamsungMobileSA ? Simply tell us what\xe2\x80\x99s your favourite feature. Click here to ent\xe2\x80\xa6'
1168,"b'RT @LiveSmart: Capture amazing memories with just a tap whenever, wherever.\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/VZg3qj53HC #Gala\xe2\x80\xa6'"
1169,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1170,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1171,"b'I\xe2\x80\x99m always so sure where I parked, but mostly I have to #LookForAnHour. A #GalaxySmartTag would save so much time. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts&amp;Cs apply.'"
1172,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1173,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1174,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1175,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1176,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1177,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1178,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1179,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1180,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1181,b'RT @TechnicalGuruji: 21 #GalaxyS21\xe2\x80\x8b Smartphones For You - Epic Experience!!!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nhttps://t.co/sqXI71JtkQ via @YouTubeIndia @SamsungIndia htt\xe2\x80\xa6'
1182,b'RT @TechnicalGuruji: Hello #TGFamily...\n21 #GalaxyS21 Smartphones for you\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n- LIKE\n- RT with #GalaxyS21 \n- Follow @TechnicalGuruji \n- Ruko\xe2\x80\xa6'
1183,b'RT @TechnicalGuruji: LIKE and RT..#GalaxyS21 #TGFamily...\nLove you Guys... https://t.co/6gvp9PHGKS'
1184,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1185,b'RT @SamsungMobileSA: Wanna win the EPIC #GalaxyS21?\n\nComment on @TrueLoveMag post below with your fave #GalaxyS21 feature &amp; just like that\xe2\x80\xa6'
1186,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1187,b'Designed to be Epic in every way \n#GalaxyS21 https://t.co/Of3v579Jhh'
1188,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1189,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1190,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1191,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1192,b'RT @SamsungMobileSA: Wanna win the EPIC #GalaxyS21?\n\nComment on @TrueLoveMag post below with your fave #GalaxyS21 feature &amp; just like that\xe2\x80\xa6'
1193,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1194,"b'@TrueLoveMag @SamsungMobileSA My favourite feature is the battery. It outlasts you the whole day. The 5,000mAh battery is the best @SamsungMobileSA #GalaxyS21'"
1195,b'RT @SamsungMobile: It\xe2\x80\x99s all in the details. Literally. Upgrade to epic details with a 108MP camera of the new #GalaxyS21 Ultra that capture\xe2\x80\xa6'
1196,b'RT @SamsungMobile: There\xe2\x80\x99s no such thing as too much zoom. Upgrade to epic zoom with the new #GalaxyS21 Ultra. 100x zoom brings you closer\xe2\x80\xa6'
1197,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1198,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1199,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1200,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1201,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1202,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1203,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1204,"b'Wanna win the EPIC #GalaxyS21?\n\nComment on @TrueLoveMag post below with your fave #GalaxyS21 feature &amp; just like that you could WIN. \n\nBest of luck, faves! \xf0\x9f\x92\xab ^MM https://t.co/O9ko6iFXKH'"
1205,"b'Can\xe2\x80\x99t find my car in parking lot = #UtterPanic! With the #GalaxySmartTag, I could tag my car &amp; find it calmly. #SmartTagYoureIt, tell @SamsungMobileSA what your 1st reaction is &amp; enter the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts&amp;Cs apply'"
1206,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1207,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1208,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1209,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1210,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1211,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1212,"b'THAT feeling when you\xe2\x80\x99re late &amp; you can\xe2\x80\x99t find your keys, that\xe2\x80\x99s why I chose #GalaxyTagMyKeys. #SmartTagYoureIt tell @SamsungMobileSA what you would tag 1st &amp; you\xe2\x80\x99re entered into the draw to WIN a #GalaxyS21, Smart Tag &amp; Buds pro! Ts &amp; Cs apply.'"
1213,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
1214,b'RT @LiveSmart: Capture epic moments at the palm of your hands. #GalaxyxBTS\n\nGet the #GalaxyS21 Ultra 5G now: https://t.co/8sc6Jl1WDL https:\xe2\x80\xa6'
