Tweet,Date,Time,User Name,Twitter Handle,Location,Followers Count,Following Count,Profile URL,Profile Image URL,Profile Banner URL,Account Creation Date,Retweet Count,Favorite Count,Reply Count,Hashtags,User Mentions,Media URLs,Tweet URL,Coordinates,Language,Source,Is Retweet,Is Quote Status,Quoted Status,In Reply To User,Place,Entities,Is Verified User,Is Retweeted,Is Favorited
"RT @2legit2quitF: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:42,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['2legit2quitF', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754995116302336,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [35, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': '2legit2quitF', 'name': '2legit2quit', 'id': 1558467068407812097, 'id_str': '1558467068407812097', 'indices': [3, 16]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [18, 26]}], 'urls': []}",False,False,False
"RT @BlushCake6: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:39,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['BlushCake6', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754982403366912,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [33, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BlushCake6', 'name': 'BlushCake', 'id': 1597959920103706624, 'id_str': '1597959920103706624', 'indices': [3, 14]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [16, 24]}], 'urls': []}",False,False,False
RT @sammagopa: @StandardBankZA why are you charging so much to do immediate payment to other banks? @CapitecBankSA charges R7. 50 flat. Thi…,2023-05-20,02:56:38,mercy,mercywawa,,132,2,,http://pbs.twimg.com/profile_images/1515298273984139265/uThE97WY_normal.png,,2022-04-16,16,0,0,[],"['sammagopa', 'StandardBankZA', 'CapitecBankSA']",[],https://twitter.com/mercywawa/status/1659754978511134722,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sammagopa', 'name': 'Sam Magopa', 'id': 370262708, 'id_str': '370262708', 'indices': [3, 13]}, {'screen_name': 'StandardBankZA', 'name': 'Standard Bank ZA', 'id': 56980888, 'id_str': '56980888', 'indices': [15, 30]}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': 133202523, 'id_str': '133202523', 'indices': [100, 114]}], 'urls': []}",False,False,False
"RT @Sillybill15: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:36,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['Sillybill15', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754970571329538,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [34, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Sillybill15', 'name': 'SillyBill15', 'id': 1469032180974301188, 'id_str': '1469032180974301188', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
"RT @CosmasNcube68: @Nedbank 
The economy will always be on an upward mobility in communities if all financial institutions were switched on…",2023-05-20,02:56:26,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,5,0,0,[],"['CosmasNcube68', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754929064402944,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CosmasNcube68', 'name': 'Cosmas Ncube (L.T)', 'id': 4520812055, 'id_str': '4520812055', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
"RT @shumanimutendi: Nedbank support Kasi business 
#TogetherBekeLeBeke 💚💚",2023-05-20,02:56:24,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,7,0,0,['TogetherBekeLeBeke'],['shumanimutendi'],[],https://twitter.com/muriukimagyy/status/1659754921229467653,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [51, 70]}], 'symbols': [], 'user_mentions': [{'screen_name': 'shumanimutendi', 'name': 'shumani mutendi', 'id': 1389550008, 'id_str': '1389550008', 'indices': [3, 18]}], 'urls': []}",False,False,False
"RT @ms_makadp: @Nedbank #TogetherBekeLeBeke
Nedbank supports kasi business!",2023-05-20,02:56:15,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,6,0,0,['TogetherBekeLeBeke'],"['ms_makadp', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754881635299329,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [24, 43]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ms_makadp', 'name': 'I_Am_MakaDP', 'id': 1546311403530772578, 'id_str': '1546311403530772578', 'indices': [3, 13]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [15, 23]}], 'urls': []}",False,False,False
"RT @LepheloCleo: @Nedbank Nedbank supports kasi businesses 💚
#TogetherBekeLeBeke",2023-05-20,02:56:12,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,6,0,0,['TogetherBekeLeBeke'],"['LepheloCleo', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754872021893120,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [61, 80]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LepheloCleo', 'name': 'Competition Slayer😍', 'id': 1190352601679839232, 'id_str': '1190352601679839232', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
RT @FlavieSho: @Nedbank @LepheloCleo Nedbank supports kasi businesses #TogetherBekeLeBeke,2023-05-20,02:56:11,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,7,0,0,['TogetherBekeLeBeke'],"['FlavieSho', 'Nedbank', 'LepheloCleo']",[],https://twitter.com/muriukimagyy/status/1659754866225344515,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [70, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'FlavieSho', 'name': 'Flavie Sho', 'id': 1284454209459564546, 'id_str': '1284454209459564546', 'indices': [3, 13]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [15, 23]}, {'screen_name': 'LepheloCleo', 'name': 'Competition Slayer😍', 'id': 1190352601679839232, 'id_str': '1190352601679839232', 'indices': [24, 36]}], 'urls': []}",False,False,False
"RT @Nompume37728012: @Nedbank Nedbank supports Kasi businesses
#TogetherBekeLeBeke",2023-05-20,02:56:10,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,5,0,0,['TogetherBekeLeBeke'],"['Nompume37728012', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754863335559169,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [63, 82]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nompume37728012', 'name': 'Nompumelelo', 'id': 1521833274733125632, 'id_str': '1521833274733125632', 'indices': [3, 19]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [21, 29]}], 'urls': []}",False,False,False
"RT @NokwaziKaShenge: @Nedbank The only bank that matters🤞🏽💯- Nedbank💚 supports kasi businesses. 
#TegetherBekeLeBeke",2023-05-20,02:56:01,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,6,0,0,['TegetherBekeLeBeke'],"['NokwaziKaShenge', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659754823145668610,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TegetherBekeLeBeke', 'indices': [97, 116]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NokwaziKaShenge', 'name': 'Nokwazi MaShenge ❤💫💯', 'id': 1186594538686689280, 'id_str': '1186594538686689280', 'indices': [3, 19]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [21, 29]}], 'urls': []}",False,False,False
"RT @iSpeak4ALiving: @CapitecBankSA it’s the 3rd day now, I still haven’t received my IMMEDIATE payment I did from your bank to @Nedbank. I…",2023-05-20,02:54:15,mercy,mercywawa,,132,2,,http://pbs.twimg.com/profile_images/1515298273984139265/uThE97WY_normal.png,,2022-04-16,4,0,0,[],"['iSpeak4ALiving', 'CapitecBankSA', 'Nedbank']",[],https://twitter.com/mercywawa/status/1659754379413528577,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iSpeak4ALiving', 'name': 'I - Thabani🤴🏾', 'id': 786655872, 'id_str': '786655872', 'indices': [3, 18]}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': 133202523, 'id_str': '133202523', 'indices': [20, 34]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [127, 135]}], 'urls': []}",False,False,False
"@Sbuda_MoLife @MuziBucs You really are confused brother, those ""Cup games"" you speak of are from what league? Are you insinuating that MTN8 and Nedbank are not part of PSL?",2023-05-20,02:22:56,Dr. Mnandi🖤,DrMnandi101,,16,101,,http://pbs.twimg.com/profile_images/1420792037935394820/uXN-Jrnl_normal.jpg,,2021-07-29,0,1,0,[],"['Sbuda_MoLife', 'MuziBucs']",[],https://twitter.com/DrMnandi101/status/1659746498089828354,,en,Twitter for Android,False,False,,Sbuda_MoLife,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sbuda_MoLife', 'name': 'GoodFella', 'id': 114533321, 'id_str': '114533321', 'indices': [0, 13]}, {'screen_name': 'MuziBucs', 'name': 'Ghosttalk', 'id': 900695347382685696, 'id_str': '900695347382685696', 'indices': [14, 23]}], 'urls': []}",False,False,False
RT @Jose_phine_S: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:46,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,5,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['Jose_phine_S', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742428041994242,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [56, 75]}, {'text': 'JoinUsForTEA', 'indices': [76, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Jose_phine_S', 'name': 'Josephine', 'id': 1185484679220211713, 'id_str': '1185484679220211713', 'indices': [3, 16]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [90, 98]}], 'urls': []}",False,False,False
RT @Phly_T: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:43,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['Phly_T', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742416096620545,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [50, 69]}, {'text': 'JoinUsForTEA', 'indices': [70, 83]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Phly_T', 'name': 'Boy', 'id': 2909778657, 'id_str': '2909778657', 'indices': [3, 10]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [84, 92]}], 'urls': []}",False,False,False
RT @phaksonflick: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:40,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['phaksonflick', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742406550355968,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [56, 75]}, {'text': 'JoinUsForTEA', 'indices': [76, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'phaksonflick', 'name': 'Phaksonflick', 'id': 1148888449791008768, 'id_str': '1148888449791008768', 'indices': [3, 16]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [90, 98]}], 'urls': []}",False,False,False
RT @kgahliso_Za: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:33,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['kgahliso_Za', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742377538363392,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [55, 74]}, {'text': 'JoinUsForTEA', 'indices': [75, 88]}], 'symbols': [], 'user_mentions': [{'screen_name': 'kgahliso_Za', 'name': 'Phahlana ♥', 'id': 1145661756892680197, 'id_str': '1145661756892680197', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [89, 97]}], 'urls': []}",False,False,False
RT @nkelemoeti: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:31,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,4,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['nkelemoeti', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742366264094725,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [54, 73]}, {'text': 'JoinUsForTEA', 'indices': [74, 87]}], 'symbols': [], 'user_mentions': [{'screen_name': 'nkelemoeti', 'name': 'Nkele🌸', 'id': 1371775621068689408, 'id_str': '1371775621068689408', 'indices': [3, 14]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [88, 96]}], 'urls': []}",False,False,False
RT @k_gwedi: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:26,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['k_gwedi', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742347674910723,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [51, 70]}, {'text': 'JoinUsForTEA', 'indices': [71, 84]}], 'symbols': [], 'user_mentions': [{'screen_name': 'k_gwedi', 'name': 'kgwedi', 'id': 1556564571980275718, 'id_str': '1556564571980275718', 'indices': [3, 11]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [85, 93]}], 'urls': []}",False,False,False
RT @Khomomlati: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:22,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,4,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['Khomomlati', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742331229151239,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [54, 73]}, {'text': 'JoinUsForTEA', 'indices': [74, 87]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Khomomlati', 'name': 'Khomotjo', 'id': 1185640411819364353, 'id_str': '1185640411819364353', 'indices': [3, 14]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [88, 96]}], 'urls': []}",False,False,False
RT @monnawamotho: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:20,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['monnawamotho', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742321133469696,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [56, 75]}, {'text': 'JoinUsForTEA', 'indices': [76, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'monnawamotho', 'name': 'Thabo', 'id': 1410696707495665673, 'id_str': '1410696707495665673', 'indices': [3, 16]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [90, 98]}], 'urls': []}",False,False,False
RT @KgothiBoyza: Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:16,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['KgothiBoyza', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742302900830209,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [55, 74]}, {'text': 'JoinUsForTEA', 'indices': [75, 88]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KgothiBoyza', 'name': 'Kgothatso', 'id': 1425549573494382596, 'id_str': '1425549573494382596', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [89, 97]}], 'urls': []}",False,False,False
RT @Lucky_Sekguta: @Nedbank @JoinUsForTEA Nedbank supports Kasi business owners. #TogetherBekeLeBeke @Nedbank,2023-05-20,02:06:14,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,3,0,0,['TogetherBekeLeBeke'],"['Lucky_Sekguta', 'Nedbank', 'JoinUsForTEA', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742293950169088,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [81, 100]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Lucky_Sekguta', 'name': '🇿🇦 Lucky Sekguta', 'id': 901166198829830152, 'id_str': '901166198829830152', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}, {'screen_name': 'JoinUsForTEA', 'name': '#JoinUsForTEA', 'id': 3305805741, 'id_str': '3305805741', 'indices': [28, 41]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [101, 109]}], 'urls': []}",False,False,False
RT @Barnabas_03: @Nedbank @JoinUsForTEA Nedbank supports Kasi business owners #TogetherBekeLeBeke #JoinUsForTEA @Nedbank,2023-05-20,02:06:12,ALEKI NJAGI,AlekiNjagi,,3,4,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-26,4,0,0,"['TogetherBekeLeBeke', 'JoinUsForTEA']","['Barnabas_03', 'Nedbank', 'JoinUsForTEA', 'Nedbank']",[],https://twitter.com/AlekiNjagi/status/1659742289135124483,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [78, 97]}, {'text': 'JoinUsForTEA', 'indices': [98, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Barnabas_03', 'name': 'Barnabas 🚲', 'id': 1185486259134914560, 'id_str': '1185486259134914560', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}, {'screen_name': 'JoinUsForTEA', 'name': '#JoinUsForTEA', 'id': 3305805741, 'id_str': '3305805741', 'indices': [26, 39]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [112, 120]}], 'urls': []}",False,False,False
